time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
2.760000000000002,-1.44960278208,3.42594910179,17.4327863551,0.277528121883,0.149628840464,0.0,-1.88106238669,3.92074312434,4.86678487525,0.104149159051,0.0505165702067,0.0,451.87858082119516,452.7048465491116,449.9656139561373,451.8384444112796
2.820000000000002,-1.5645282913,3.66462757382,17.7200189619,0.284489743232,0.15338611485,0.0,-1.95013581585,4.03566084804,4.70793931333,0.0936231612529,0.0399038523171,0.0,393.1624652713857,392.17935725155405,391.6428027925294,390.6725817819909
2.880000000000002,-1.68507529175,3.912841167,18.0064638635,0.291154187264,0.158077045889,0.0,-2.06844669805,4.23838561971,4.83887972435,0.0811492801814,0.0553482664806,0.0,487.6073746728374,488.7609700110713,489.62857832539856,488.7054196753313
2.940000000000002,-1.81251355983,4.17277071073,18.2987516655,0.305433208539,0.16469164828,0.0,-2.18004865566,4.42689215746,4.90266656286,0.113573822847,0.0342310375961,0.0,471.42229416028823,469.7887368729073,470.0467285459848,472.5599572462617
3.000000000000002,-1.94708188338,4.44480615369,18.596552254,0.313164924836,0.16725503591,0.0,-2.30568417945,4.64124323378,5.02260408227,0.122933193196,0.0251199297897,0.0,491.90501908837354,491.2299681074905,490.21618425922065,490.92208635014134
3.0600000000000023,-2.08815882704,4.72779181293,18.8951920949,0.32224341267,0.180635518846,0.0,-2.39786774796,4.79207786154,4.93161897776,0.107388742641,0.0616852610664,0.0,423.2744347075553,426.4112578547135,426.64031779013106,425.32385118621386
3.1200000000000023,-2.23561133675,5.02105763442,19.1916863637,0.331156922904,0.18615670435,0.0,-2.51764347194,4.98382512543,4.95050758798,0.123446748833,0.0456576262632,0.0,465.33346547138547,464.07885873048957,461.8182269606694,463.0941422916192
3.1800000000000024,-2.39031527397,5.32587858581,19.4890388893,0.339075132421,0.190949777065,0.0,-2.63948746972,5.17715049853,4.96030690534,0.13017123585,0.0602013733152,0.0,462.97009465262926,464.1147737969005,461.8147794437494,462.35871887629384
3.2400000000000024,-2.55269392157,5.64286547128,19.7882030538,0.349420409512,0.196395367795,0.0,-2.77349004035,5.38950098124,5.01044615546,0.146452974763,0.0738825860681,0.0,477.7296914423994,478.77474944252106,477.12736736576346,478.38465921362314
3.3000000000000025,-2.72279465926,5.97200503468,20.088266234,0.358227751568,0.200818019576,0.0,-2.89684184589,5.58214505389,4.99077800564,0.14328683546,0.0731345435539,0.0,458.07834122171835,458.02287897742383,458.544997158375,458.3124139991687
3.3600000000000025,-2.89994004838,6.31204386612,20.3850509363,0.366854872621,0.20574119149,0.0,-3.00838168028,5.75283305693,4.90159998061,0.144329005852,0.0800367348164,0.0,437.06339106488554,437.6430076337866,435.46147768830923,435.5683863908326
3.4200000000000026,-3.08519109926,6.66470001936,20.6823361882,0.377782924773,0.210540825338,0.0,-3.16688014833,6.00271490619,5.00592639527,0.126586052791,0.0799005514045,0.0,501.2162754282572,501.2107215675332,501.77227688820216,500.4976757964467
3.4800000000000026,-3.27838771897,7.02962126862,20.9785178142,0.386214184612,0.215520362116,0.0,-3.27342153928,6.16166580498,4.86663476476,0.13547349079,0.0738316403865,0.0,423.5867869539272,423.0695565563243,423.99199605258826,424.77133186377813
3.5400000000000027,-3.47816724634,7.40429691262,21.2666400452,0.398092678587,0.23160017432,0.0,-3.38696774239,6.32796796456,4.73671816236,0.113025255362,0.11004006358,0.0,425.9141243196298,429.00716899031056,429.6568167202496,427.7644905937266
3.6000000000000028,-3.68465355501,7.78852513524,21.5456411577,0.407306795234,0.238427926411,0.0,-3.49644463556,6.47999162284,4.56323644362,0.128952058197,0.103502376876,0.0,414.1329986104182,413.5685372852701,412.13580534423676,413.55532831188054
3.660000000000003,-3.89767134282,8.18172555232,21.813663241,0.421681131756,0.245863761869,0.0,-3.60467517425,6.62736457727,4.37055904614,0.0995040324057,0.114488755411,0.0,406.8116341991524,407.8057491711288,406.96265074653024,404.33166720528567
3.720000000000003,-4.11829772881,8.58554169275,22.0736814346,0.438691091029,0.255197996063,0.0,-3.75009738332,6.83388164743,4.29525031054,0.0618863626414,0.130528357174,0.0,449.56072545226124,450.8716164556912,453.3312199504349,450.30372602800304
3.780000000000003,-4.34802808312,9.00227544902,22.3298252714,0.444255228343,0.263060045744,0.0,-3.90810109031,7.05694989391,4.24194057144,0.0756377409136,0.131582239201,0.0,462.1723419512688,462.27041016507224,460.48406698762,461.5740306827786
3.840000000000003,-4.58684567823,9.43155772504,22.5809089779,0.454781327508,0.27170600164,0.0,-4.05303501721,7.25264214256,4.1266496008,0.0476048807938,0.139950296752,0.0,441.8567766644933,442.56306105446066,442.94787156776863,440.6391255653096
3.900000000000003,-4.83434487285,9.87238974067,22.8245067732,0.457952033984,0.280096825527,0.0,-4.19754667343,7.44143287616,3.99297083636,0.0401460214067,0.139585403927,0.0,435.79665025472764,435.7847230900265,438.38913894302505,437.76993446377224
3.960000000000003,-5.09030303183,10.3239739967,23.0589803449,0.463229715046,0.288650787,0.0,-4.33501459673,7.61126347345,3.82261887671,0.0203525558112,0.133598826486,0.0,424.6058140018219,424.11026444205953,424.2969829067556,422.5942069155411
4.020000000000002,-5.35531938534,10.7867666486,23.2852430352,0.474517583677,0.296676277326,0.0,-4.49932393898,7.8152155087,3.71839739186,0.0539294982534,0.130788801663,0.0,450.9851853539821,450.7740000087205,446.89453861896465,449.6243978131537
4.080000000000001,-5.63012366366,11.2615362892,23.5045514706,0.478405949418,0.306968620629,0.0,-4.66151637369,8.00997724004,3.591326366,0.0616595834609,0.11241697807,0.0,444.14346394299395,442.64782365528043,443.3071809719529,443.9443073699346
4.14,-5.91500465122,11.748197982,23.7166885306,0.483513265128,0.318192140936,0.0,-4.83523377971,8.21160823873,3.47906768427,0.0474066803476,0.0880029186041,0.0,451.58056535882685,449.61562003106883,451.0916241668918,449.9410011095294
4.199999999999998,-6.20977311998,12.2459114538,23.9201201084,0.489568396866,0.329832411295,0.0,-4.99111450271,8.37857386608,3.30158830038,0.065871782959,0.114454653587,0.0,425.75379496042314,428.0202629072013,427.8549419908077,429.426744698132
4.259999999999997,-6.51463363727,12.7543441384,24.1142289319,0.495694712517,0.355488394614,0.0,-5.17238617675,8.56848521846,3.1673739169,0.0484750756692,0.160752063144,0.0,444.1689662855335,447.9665663511876,446.82456368462863,445.4061332857528
4.319999999999996,-6.83030917688,13.2735705169,24.2991914693,0.500363005813,0.375627883644,0.0,-5.3513114772,8.73840735785,2.99722950393,0.0618561077199,0.124043826165,0.0,436.19127545442467,433.13518380879833,435.5568838000791,436.6768487764373
4.379999999999995,-7.15773418442,13.8038461635,24.4755844215,0.504172065871,0.383347579085,0.0,-5.56325099459,8.93674733211,2.88173264023,0.0642839766552,0.116953232133,0.0,458.41137748262105,457.8603025848475,458.265069011297,458.4607866081973
4.439999999999993,-7.49832910809,14.3463348526,24.6456971701,0.50978053564,0.390791517203,0.0,-5.79018595674,9.14551258701,2.78756591941,0.0776304778589,0.123008571012,0.0,468.2113090461946,468.6942667337208,467.76218441450476,468.8040513770996
4.499999999999992,-7.85206757199,14.9005814734,24.8088144345,0.514870235905,0.398950021868,0.0,-6.00149338421,9.32874872966,2.64888355177,0.0837283254682,0.13154431791,0.0,454.2854349701747,454.9836268173073,453.85228504877585,454.34656262317645
4.559999999999991,-8.21902968182,15.4662373418,24.9644043604,0.520120058256,0.406867451998,0.0,-6.23087459109,9.52569715774,2.53637301049,0.0771821746427,0.132444549517,0.0,466.46851008519,466.55389320304243,466.6722795429088,466.1658871176667
4.6199999999999894,-8.59934585286,16.0429801441,25.1120181868,0.526293898604,0.428384348301,0.0,-6.44732787332,9.69815623788,2.38267735728,0.0623219323875,0.171615205735,0.0,453.18417861871757,456.3423632747794,453.62356548550196,452.43216784035786
4.679999999999988,-8.99275235096,16.6297873893,25.2499804121,0.530064182424,0.441370759739,0.0,-6.66684719371,9.86122979552,2.21524528687,0.0588506669367,0.188419080745,0.0,451.27375041745654,452.65834207772934,451.6753279543523,451.3977831035831
4.739999999999987,-9.3991845556,17.2259156294,25.3772418528,0.533715300646,0.452724856382,0.0,-6.88147997539,10.0089339016,2.02620499468,0.0616315501293,0.184512784641,0.0,444.9183041033084,444.6322225568749,445.4961763536628,445.7260993304376
4.799999999999986,-9.81963928161,17.8318228271,25.4948464806,0.538564337893,0.463985397369,0.0,-7.13404272572,10.1869730377,1.8926915187,0.0486169025756,0.188232496196,0.0,468.1072569005734,468.42827777737944,470.4782210522943,469.4711671836708
4.859999999999984,-10.2557113421,18.4486228807,25.6048467966,0.548453403995,0.475528277312,0.0,-7.40182361885,10.3722171174,1.77209841079,0.0184669792911,0.192627170152,0.0,477.67735995803525,478.0447383021698,478.9034266154423,476.60441324885653
4.919999999999983,-10.7068582041,19.0753172953,25.7055585795,0.553209003977,0.488240902881,0.0,-7.6368891247,10.5166718895,1.5840116899,-0.00368892355521,0.179591959635,0.0,455.60108867427334,454.59083456988014,456.7029963149275,454.9315582496964
4.979999999999982,-11.170948875,19.7092599623,25.7927990271,0.561490280405,0.499697249902,0.0,-7.83333615129,10.6142954063,1.32356063694,0.0270759746452,0.169272539429,0.0,428.1486433521587,427.30061227930855,425.6027043689687,428.2289371614115
5.0399999999999805,-11.6474743548,20.3494755136,25.865149726,0.564274108192,0.514021012789,0.0,-8.05152429487,10.725278906,1.08763309491,0.0377313214031,0.145676570268,0.0,440.3481306342428,438.41617377518367,438.7562769865511,439.6407577395912
